rating,quality,adjusted_rating,distance_from_center,adults,free_cancellation,review,Number of Beds
9.0,5.0,0.012381051772719942,8.7,3.0,0.0,29.0,2.0
7.5,2.0,0.0028462187983264234,1.0,4.0,0.0,8.0,2.0
6.3,1.0,0.00268967676441847,3.9,4.0,0.0,9.0,2.0
7.7,2.0,1.0366213485384668,2.9,5.0,0.0,2838.0,4.0
9.5,6.0,0.0009013026194700342,4.5,5.0,0.0,2.0,3.0
7.0,2.0,0.46388622714723493,5.1,3.0,0.0,1397.0,2.0
8.8,4.0,3.320360900543628,8.5,2.0,1.0,7954.0,1.0
7.0,2.0,0.014942648691213723,1.8,5.0,0.0,45.0,4.0
7.3,2.0,1.5382199747635266,13.9,2.0,0.0,4442.0,2.0
8.0,3.0,0.19771733252374224,2.3,2.0,0.0,521.0,1.0
6.7,1.0,0.006356555316262346,7.8,5.0,0.0,20.0,4.0
8.3,3.0,0.09488819103820577,3.2,2.0,0.0,241.0,1.0
8.4,3.0,2.682504293046688,10.8,2.0,0.0,6732.0,1.0
6.2,1.0,0.00999971537812017,3.7,4.0,0.0,34.0,2.0
6.0,1.0,0.08254034515146627,11.9,4.0,0.0,290.0,4.0
7.8,2.0,0.08806200962021955,8.4,4.0,0.0,238.0,4.0
8.3,3.0,3.170682997637639,5.6,3.0,1.0,8053.0,1.0
7.2,2.0,0.7158809521550621,3.7,3.0,0.0,2096.0,2.0
7.4,2.0,0.11584110509188544,0.5,3.0,0.0,330.0,2.0
5.6,1.0,0.02523647334516095,4.0,3.0,0.0,95.0,3.0
8.0,3.0,0.06527328444161931,2.6,3.0,0.0,172.0,2.0
9.3,5.0,0.3061677561359734,250.0,2.0,0.0,694.0,1.0
7.6,2.0,0.0050472946690321915,4.8,4.0,0.0,14.0,2.0
8.1,3.0,0.2413024297221142,5.2,3.0,0.0,628.0,3.0
6.3,1.0,0.2611974991224159,7.1,3.0,0.0,874.0,1.0
8.0,3.0,0.6990313368689697,0.8,3.0,0.0,1842.0,1.0
8.2,3.0,0.09180004364202157,10.1,5.0,0.0,236.0,5.0
9.1,5.0,0.37599024695691774,1.2,5.0,0.0,871.0,4.0
8.7,4.0,2.844752995645285,0.8,4.0,0.0,6893.0,3.0
8.7,4.0,3.163358727929945,6.6,2.0,0.0,7665.0,1.0
7.5,2.0,1.51988083830631,5.3,2.0,0.0,4272.0,1.0
6.8,1.0,0.5493392028689885,5.7,5.0,0.0,1703.0,4.0
8.4,3.0,1.2268910752065882,7.8,4.0,0.0,3079.0,2.0
8.5,3.0,1.0205354686299253,1.9,4.0,0.0,2531.0,2.0
8.3,3.0,2.4911103099532275,2.3,3.0,0.0,6327.0,1.0
8.0,3.0,2.5141599385216744,2.3,3.0,0.0,6625.0,2.0
8.1,3.0,0.4330379590713737,3.5,2.0,0.0,1127.0,1.0
8.7,4.0,0.014031858675749267,3.7,5.0,0.0,34.0,3.0
8.3,3.0,1.4469464815991957,1.6,2.0,0.0,3675.0,1.0
8.2,3.0,0.4492756373158259,3.9,2.0,0.0,1155.0,1.0
6.9,1.0,0.3819767938293977,5.1,2.0,0.0,1167.0,1.0
7.3,2.0,0.0010388698613891445,5.5,4.0,0.0,3.0,1.0
1.0,1.0,4.743697997210706e-05,3.4,4.0,0.0,1.0,4.0
8.7,4.0,0.9013405690540117,0.9,2.0,0.0,2184.0,1.0
7.0,2.0,0.0053129417568759905,1.0,4.0,0.0,16.0,3.0
8.5,3.0,0.6608682864814095,0.8,2.0,0.0,1639.0,1.0
7.0,2.0,0.03984706317656993,0.9,5.0,0.0,120.0,9.0
8.3,3.0,1.2563826456552472,3.5,3.0,0.0,3191.0,1.0
8.3,3.0,0.8189520222384564,5.3,4.0,0.0,2080.0,2.0
7.8,2.0,0.008880202650778442,5.0,5.0,0.0,24.0,3.0
8.9,4.0,1.1964839710444675,1.1,4.0,0.0,2834.0,2.0
4.7,1.0,0.8889168239993169,3.6,2.0,0.0,3987.0,1.0
5.1,1.0,0.002177357380719714,4.1,4.0,0.0,9.0,3.0
8.0,3.0,5.861692741193325,2.1,2.0,1.0,15446.0,1.0
6.4,1.0,0.0021251767027503964,150.0,4.0,0.0,7.0,3.0
7.6,2.0,1.636044514862006,2.1,4.0,0.0,4538.0,5.0
7.1,2.0,0.6682162746790888,13.6,2.0,0.0,1984.0,2.0
8.2,3.0,0.053290703300665064,19.8,5.0,0.0,137.0,4.0
7.8,2.0,0.5798032314070758,3.5,5.0,0.0,1567.0,3.0
6.9,1.0,0.4451486200582527,2.6,3.0,0.0,1360.0,2.0
4.5,1.0,0.00853865639497927,3.8,4.0,0.0,40.0,2.0
7.7,2.0,0.06099921254613246,11.3,5.0,0.0,167.0,3.0
7.2,2.0,0.6468886084836295,5.1,2.0,0.0,1894.0,1.0
8.7,4.0,0.7053072493192794,1.8,3.0,0.0,1709.0,2.0
6.3,1.0,0.44588863694581754,0.9,3.0,0.0,1492.0,2.0
5.2,1.0,0.42920979478762467,1.6,3.0,0.0,1740.0,3.0
7.3,2.0,1.1479511968350047,4.7,5.0,0.0,3315.0,5.0
8.2,3.0,3.0177319431135734,3.4,5.0,0.0,7758.0,3.0
8.3,3.0,9.892389210933278,1.0,2.0,0.0,25125.0,1.0
8.3,3.0,4.194373025435709,2.4,2.0,1.0,10653.0,1.0
8.2,3.0,4.183125717484322,1.4,3.0,0.0,10754.0,1.0
8.6,4.0,1.125556198590173,1.8,3.0,0.0,2759.0,1.0
8.7,4.0,3.701109076591748,450.0,2.0,0.0,8968.0,1.0
6.3,1.0,0.012551824900619528,1.1,3.0,0.0,42.0,2.0
6.0,1.0,0.01081563143364041,6.4,3.0,0.0,38.0,3.0
9.1,5.0,0.5473658245021489,350.0,3.0,0.0,1268.0,1.0
8.6,4.0,4.5234386118042185,2.1,2.0,0.0,11088.0,1.0
6.2,1.0,0.004999857689060085,9.9,2.0,0.0,17.0,1.0
7.4,2.0,0.11584110509188544,0.5,4.0,0.0,330.0,2.0
9.2,5.0,0.35524605561511535,2.9,1.0,0.0,814.0,1.0
8.6,4.0,0.22886445357342772,4.9,4.0,0.0,561.0,2.0
7.6,2.0,1.636044514862006,2.1,5.0,0.0,4538.0,3.0
8.0,3.0,1.7578247298463994,200.0,5.0,0.0,4632.0,4.0
5.6,1.0,0.5188087625589404,300.0,3.0,0.0,1953.0,2.0
7.6,2.0,0.38575752113317463,2.1,2.0,0.0,1070.0,1.0
8.8,4.0,3.320360900543628,8.5,3.0,1.0,7954.0,1.0
8.7,4.0,2.03668301661243,1.7,2.0,0.0,4935.0,1.0
8.3,3.0,0.9437634602430672,2.7,2.0,0.0,2397.0,1.0
8.6,4.0,1.4608976974089922,1.5,4.0,0.0,3581.0,3.0
8.6,4.0,2.0422378869671642,10.8,2.0,0.0,5006.0,1.0
8.0,3.0,0.6990313368689697,0.8,3.0,0.0,1842.0,1.0
5.7,1.0,0.37638397389068623,4.8,3.0,0.0,1392.0,2.0
7.8,2.0,0.4125594148174151,4.3,2.0,0.0,1115.0,1.0
6.3,1.0,0.7202356669165015,1.5,5.0,0.0,2410.0,3.0
6.9,1.0,0.7623170118497578,5.8,4.0,0.0,2329.0,2.0
7.1,2.0,0.582331622439589,4.1,5.0,0.0,1729.0,3.0
7.4,2.0,1.385880857281102,4.4,4.0,0.0,3948.0,1.0
7.4,2.0,7.435945845943665,2.6,2.0,1.0,21183.0,1.0
7.3,2.0,0.63544206521636,0.9,5.0,0.0,1835.0,4.0
6.9,1.0,1.5131779930362514,5.0,3.0,0.0,4623.0,2.0
8.2,3.0,1.0747606804360408,3.9,4.0,0.0,2763.0,3.0
7.4,2.0,1.10716013775699,2.5,2.0,0.0,3154.0,2.0
8.1,3.0,0.7508040568105272,1.2,2.0,0.0,1954.0,4.0
8.0,3.0,3.2754285931140483,3.9,2.0,1.0,8631.0,1.0
8.0,3.0,5.861692741193325,2.1,3.0,1.0,15446.0,1.0
5.8,1.0,0.27926150109579423,17.5,3.0,0.0,1015.0,2.0
5.7,1.0,0.42289118905534,7.9,3.0,0.0,1564.0,1.0
6.5,1.0,0.12611121125584662,7.5,3.0,0.0,409.0,3.0
8.1,3.0,2.8472149749058375,1.1,2.0,0.0,7410.0,1.0
8.5,3.0,3.3757103687750827,11.8,1.0,0.0,8372.0,1.0
8.2,3.0,0.09180004364202157,10.1,4.0,0.0,236.0,5.0
8.4,3.0,0.31917497604432515,4.2,4.0,0.0,801.0,2.0
5.1,1.0,0.18967202072047284,4.3,4.0,0.0,784.0,1.0
8.4,3.0,0.4319421648340181,0.6,4.0,0.0,1084.0,1.0
7.3,2.0,1.1479511968350047,4.7,4.0,0.0,3315.0,4.0
8.8,4.0,0.013775698983899892,250.0,3.0,0.0,33.0,2.0
7.4,2.0,1.1471779740614594,4.9,3.0,0.0,3268.0,2.0
7.7,2.0,0.213314611538571,7.2,5.0,0.0,584.0,5.0
8.4,3.0,0.1681546066051251,3.8,3.0,0.0,422.0,2.0
1.0,1.0,4.743697997210706e-05,3.4,5.0,0.0,1.0,4.0
8.4,3.0,1.6608255931994347,1.6,3.0,0.0,4168.0,3.0
7.6,2.0,0.44993026763944105,4.3,5.0,0.0,1248.0,3.0
8.4,3.0,0.9507509273929586,2.7,4.0,0.0,2386.0,3.0
7.4,2.0,0.42369761771486586,0.8,2.0,0.0,1207.0,1.0
8.0,3.0,0.09032000986689184,3.7,4.0,0.0,238.0,4.0
9.5,6.0,0.01397019060178553,400.0,5.0,0.0,31.0,4.0
6.9,1.0,0.05335237137462881,0.6,4.0,0.0,163.0,2.0
7.8,2.0,0.5276320408337524,2.6,2.0,0.0,1426.0,1.0
8.2,3.0,4.752208191417702,1.4,3.0,0.0,12217.0,3.0
5.7,1.0,5.6508970332912725,7.2,2.0,1.0,20899.0,1.0
7.1,2.0,1.062275267307382,1.6,3.0,0.0,3154.0,2.0
7.5,2.0,0.0035577734979080292,4.5,4.0,0.0,10.0,2.0
8.6,4.0,3.397474455186285,0.9,2.0,0.0,8328.0,2.0
8.0,3.0,0.0003794958397768565,1.3,5.0,0.0,1.0,3.0
9.2,5.0,0.47307951386582925,400.0,3.0,0.0,1084.0,2.0
6.9,1.0,0.4451486200582527,2.6,3.0,0.0,1360.0,2.0
8.3,3.0,0.8272202878475946,3.9,5.0,0.0,2101.0,3.0
7.3,2.0,0.05298236293084637,5.5,5.0,0.0,153.0,4.0
8.2,3.0,1.3544396269555894,4.1,5.0,0.0,3482.0,4.0
7.5,2.0,0.0014231093991632117,4.9,4.0,0.0,4.0,8.0
8.2,3.0,0.03773137386981395,3.1,4.0,0.0,97.0,2.0
8.9,4.0,0.060373044410500655,9.8,4.0,0.0,143.0,3.0
9.7,6.0,0.004141248351564946,4.5,4.0,0.0,9.0,2.0
8.9,4.0,0.8912412360179502,5.1,2.0,0.0,2111.0,1.0
8.3,3.0,9.892389210933278,1.0,3.0,0.0,25125.0,3.0
7.3,2.0,0.179724486020322,150.0,4.0,0.0,519.0,1.0
8.3,3.0,1.4469464815991957,1.6,1.0,0.0,3675.0,1.0
8.8,4.0,0.008766353898845385,0.5,3.0,0.0,21.0,7.0
5.5,1.0,0.0005218067796931776,3.3,3.0,0.0,2.0,2.0
8.8,4.0,0.05426790508809048,5.9,5.0,0.0,130.0,3.0
8.2,3.0,0.806362247753859,2.7,3.0,0.0,2073.0,2.0
7.6,2.0,0.44993026763944105,4.3,4.0,0.0,1248.0,2.0
9.0,5.0,0.004269328197489635,0.9,5.0,0.0,10.0,5.0
4.9,1.0,0.28032408944716947,3.8,1.0,0.0,1206.0,1.0
8.3,3.0,0.9768365226796203,3.0,2.0,0.0,2481.0,1.0
8.3,3.0,2.2887346659962247,2.8,2.0,0.0,5813.0,1.0
7.6,2.0,0.003965731525668151,8.2,1.0,0.0,11.0,2.0
7.9,2.0,1.5106258835137523,1.6,2.0,0.0,4031.0,1.0
8.5,3.0,2.2418716734817794,2.5,3.0,0.0,5560.0,2.0
7.7,2.0,0.0014610589831408974,4.0,5.0,0.0,4.0,3.0
8.7,4.0,0.30581197878618255,1.2,5.0,0.0,741.0,3.0
8.2,3.0,0.6192613113478743,150.0,3.0,0.0,1592.0,3.0
8.8,4.0,0.007931463051336301,1.4,3.0,0.0,19.0,2.0
8.1,3.0,0.669345274802425,4.4,3.0,1.0,1742.0,2.0
8.6,4.0,2.0422378869671642,10.8,4.0,0.0,5006.0,1.0
6.2,1.0,0.004999857689060085,9.9,2.0,0.0,17.0,1.0
6.7,1.0,0.0073100386137016984,6.4,3.0,0.0,23.0,1.0
9.1,5.0,0.15108678121116098,1.1,5.0,0.0,350.0,3.0
7.8,2.0,0.4858210866863373,4.6,5.0,1.0,1313.0,3.0
9.1,5.0,0.79773820479493,350.0,4.0,0.0,1848.0,4.0
6.2,1.0,0.026469834824435743,6.3,4.0,0.0,90.0,2.0
8.3,3.0,1.4469464815991957,1.6,2.0,0.0,3675.0,1.0
7.2,2.0,0.04405946699809304,10.0,4.0,0.0,129.0,2.0
4.4,1.0,0.10269157424361737,7.3,2.0,0.0,492.0,1.0
9.2,5.0,1.115490071440092,0.9,2.0,0.0,2556.0,1.0
9.0,5.0,0.0051231938369875624,5.2,5.0,0.0,12.0,3.0
7.0,2.0,0.35928768630873886,3.8,4.0,0.0,1082.0,3.0
7.9,2.0,1.1362484938758861,5.4,3.0,0.0,3032.0,2.0
6.4,1.0,0.0021251767027503964,150.0,5.0,0.0,7.0,3.0
7.3,2.0,0.02077739722778289,2.0,4.0,0.0,60.0,2.0
7.2,2.0,0.6468886084836295,5.1,1.0,0.0,1894.0,1.0
7.8,2.0,0.08806200962021955,8.4,5.0,0.0,238.0,4.0
8.6,4.0,1.4005199093004943,11.8,2.0,0.0,3433.0,1.0
8.1,3.0,0.4330379590713737,3.5,2.0,0.0,1127.0,1.0
7.3,2.0,1.1479511968350047,4.7,2.0,0.0,3315.0,4.0
7.1,2.0,2.5095158581824046,3.2,3.0,0.0,7451.0,1.0
8.5,3.0,3.3660332248607725,1.3,1.0,0.0,8348.0,1.0
5.7,1.0,0.02541673386905496,6.2,5.0,0.0,94.0,3.0
7.1,2.0,1.0252269859491665,13.0,2.0,0.0,3044.0,2.0
7.9,2.0,0.00712029069381327,1.7,5.0,0.0,19.0,5.0
7.8,2.0,0.22866521825754488,2.9,5.0,0.0,618.0,6.0
5.9,1.0,0.002239025454683453,15.1,5.0,0.0,8.0,6.0
7.2,2.0,1.4566947809834636,1.4,5.0,0.0,4265.0,4.0
5.0,1.0,0.0004743697997210706,4.0,3.0,0.0,2.0,2.0
2.8,1.0,0.00982894225022058,2.4,4.0,0.0,74.0,3.0
8.5,3.0,2.2418716734817794,2.5,2.0,0.0,5560.0,2.0
8.3,3.0,2.2887346659962247,2.8,2.0,0.0,5813.0,1.0
8.8,4.0,1.6079997723024964,2.8,2.0,1.0,3852.0,1.0
8.0,3.0,1.787804901188771,2.7,1.0,0.0,4711.0,1.0
8.7,4.0,2.03668301661243,1.7,2.0,0.0,4935.0,1.0
8.1,3.0,2.208224623587564,4.0,2.0,1.0,5747.0,1.0
7.4,2.0,0.7684126637761735,4.8,5.0,0.0,2189.0,4.0
4.6,1.0,0.014401867119531703,4.3,4.0,0.0,66.0,2.0
8.0,3.0,0.6990313368689697,0.8,5.0,0.0,1842.0,2.0
7.8,2.0,1.985095300892764,11.0,2.0,0.0,5365.0,2.0
8.1,3.0,0.7508040568105272,1.2,3.0,0.0,1954.0,4.0
9.3,5.0,0.001323491741221787,2.8,5.0,0.0,3.0,4.0
9.2,5.0,0.004364202157433849,3.6,4.0,0.0,10.0,2.0
6.9,1.0,0.4706792026792407,5.2,3.0,0.0,1438.0,2.0
9.1,5.0,0.7200364316006186,4.9,2.0,0.0,1668.0,1.0
6.3,1.0,0.16765651831541797,1.5,5.0,0.0,561.0,4.0
7.0,2.0,0.46388622714723493,5.1,3.0,0.0,1397.0,2.0
8.1,3.0,4.340369818695863,6.3,2.0,0.0,11296.0,2.0
6.1,1.0,0.43144407654431094,3.3,4.0,0.0,1491.0,1.0
7.4,2.0,0.1811333643254936,150.0,4.0,0.0,516.0,3.0
6.7,1.0,0.899452577251122,2.3,5.0,0.0,2830.0,5.0
8.3,3.0,1.4469464815991957,1.6,5.0,0.0,3675.0,1.0
5.9,1.0,0.2510507291063822,5.0,3.0,0.0,897.0,2.0
8.4,3.0,2.0680625788639797,1.1,2.0,1.0,5190.0,1.0
9.2,5.0,0.06982723451894159,2.7,3.0,0.0,160.0,3.0
8.4,3.0,2.682504293046688,10.8,2.0,0.0,6732.0,1.0
8.1,3.0,0.5298663225904386,2.9,3.0,0.0,1379.0,2.0
7.9,2.0,0.04646926558067608,4.5,4.0,0.0,124.0,3.0
8.4,3.0,2.6821058224149223,10.8,3.0,0.0,6731.0,3.0
8.7,4.0,3.701109076591748,450.0,2.0,0.0,8968.0,1.0
8.1,3.0,2.098716355321955,11.9,2.0,0.0,5462.0,1.0
6.9,1.0,0.7590438602316824,2.7,3.0,0.0,2319.0,3.0
8.2,3.0,0.12564158515412274,8.4,2.0,0.0,323.0,1.0
7.0,2.0,0.35928768630873886,3.8,5.0,0.0,1082.0,5.0
9.2,5.0,0.5084295513410434,0.6,3.0,0.0,1165.0,1.0
8.5,3.0,0.8616690227033387,2.2,2.0,0.0,2137.0,1.0
5.8,1.0,1.241681925561891,2.5,5.0,0.0,4513.0,4.0
8.1,3.0,1.6606832822595183,10.5,3.0,0.0,4322.0,2.0
7.8,2.0,0.5798032314070758,3.5,4.0,0.0,1567.0,2.0
8.1,3.0,0.5298663225904386,2.9,2.0,0.0,1379.0,1.0
8.2,3.0,0.0649602003738034,6.2,5.0,0.0,167.0,4.0
7.5,2.0,1.0331774237924918,6.6,3.0,0.0,2904.0,3.0
8.5,3.0,0.7878808003567261,1.3,2.0,0.0,1954.0,1.0
9.5,6.0,0.02613777596463099,0.6,4.0,0.0,58.0,2.0
7.3,2.0,0.05298236293084637,5.5,4.0,0.0,153.0,3.0
5.2,1.0,0.42920979478762467,1.6,2.0,0.0,1740.0,2.0
7.9,2.0,0.04646926558067608,4.5,5.0,0.0,124.0,3.0
7.0,2.0,0.0006641177196094988,3.8,4.0,0.0,2.0,2.0
8.6,4.0,0.5152509890610324,8.0,3.0,0.0,1263.0,1.0
8.8,4.0,2.324753564889045,12.8,2.0,0.0,5569.0,1.0
9.6,6.0,0.03552081060311377,0.6,2.0,0.0,78.0,2.0
7.0,2.0,1.3132927905277838,3.4,3.0,0.0,3955.0,1.0
8.8,4.0,0.05426790508809048,5.9,4.0,0.0,130.0,2.0
7.6,2.0,0.03461002058764931,1.6,5.0,0.0,96.0,3.0
8.7,4.0,0.42797168961035265,3.0,1.0,0.0,1037.0,1.0
8.0,3.0,0.09335597658510669,1.7,3.0,0.0,246.0,1.0
5.8,1.0,0.0013756724191911047,2.5,4.0,0.0,5.0,2.0
8.6,4.0,2.1580979668510385,0.6,3.0,0.0,5290.0,2.0
9.7,6.0,0.004141248351564946,4.5,5.0,0.0,9.0,3.0
7.5,2.0,0.0028462187983264234,1.0,4.0,0.0,8.0,2.0
7.9,2.0,2.3380786125632103,4.1,2.0,0.0,6239.0,1.0
5.6,1.0,0.011422824777283378,3.9,5.0,0.0,43.0,1.0
8.8,4.0,0.002087227118772711,400.0,5.0,0.0,5.0,4.0
8.2,3.0,0.01283644678045217,6.3,4.0,0.0,33.0,2.0
7.2,2.0,3.9520317258522057,4.6,2.0,0.0,11571.0,1.0
7.1,2.0,2.5095158581824046,3.2,2.0,0.0,7451.0,1.0
8.1,3.0,0.669345274802425,4.4,3.0,1.0,1742.0,2.0
8.9,4.0,4.716696868210582,0.7,3.0,0.0,11172.0,2.0
8.5,3.0,4.181332599641377,11.3,3.0,0.0,10370.0,1.0
10.0,6.0,0.0009487395994421412,5.1,5.0,0.0,2.0,4.0
3.7,1.0,0.9358557156817169,10.4,5.0,1.0,5332.0,1.0
7.3,2.0,0.015236757967040786,7.2,3.0,0.0,44.0,2.0
9.1,5.0,1.8212432283711089,0.5,2.0,0.0,4219.0,2.0
8.9,4.0,0.08317125698509531,350.0,3.0,0.0,197.0,2.0
7.7,2.0,0.6636860430917526,2.7,4.0,0.0,1817.0,2.0
8.6,4.0,0.5943948464464959,4.2,2.0,0.0,1457.0,1.0
8.2,3.0,0.0015559329430851114,8.3,5.0,0.0,4.0,8.0
7.3,2.0,0.8130888115139038,7.9,2.0,0.0,2348.0,1.0
8.2,3.0,0.5367968653643634,5.6,3.0,0.0,1380.0,1.0
8.4,3.0,1.3627695606386916,3.0,4.0,0.0,3420.0,3.0
7.7,2.0,0.6768355739400207,1.5,2.0,1.0,1853.0,1.0
7.6,2.0,1.4644364961149114,5.5,2.0,0.0,4062.0,1.0
5.4,1.0,0.4088308681916075,2.7,5.0,0.0,1596.0,6.0
7.8,2.0,0.11544263446011974,8.3,5.0,0.0,312.0,3.0
8.2,3.0,1.8200525601738091,4.5,2.0,1.0,4679.0,2.0
7.8,2.0,1.5662457425310476,4.0,2.0,1.0,4233.0,1.0
1.0,1.0,4.743697997210706e-05,3.4,4.0,0.0,1.0,4.0
5.8,1.0,0.27926150109579423,17.5,4.0,0.0,1015.0,3.0
7.5,2.0,0.359335123288711,2.7,3.0,0.0,1010.0,1.0
7.3,2.0,2.555273569063499,4.1,1.0,0.0,7379.0,1.0
7.0,2.0,1.3132927905277838,3.4,4.0,0.0,3955.0,1.0
8.7,4.0,0.6248304127965997,1.7,2.0,0.0,1514.0,1.0
8.9,4.0,1.5760319914992933,9.3,4.0,0.0,3733.0,2.0
9.3,5.0,0.3546957866474389,4.2,2.0,0.0,804.0,1.0
2.2,1.0,0.00678348813601131,4.7,5.0,0.0,65.0,6.0
7.5,2.0,1.3580021441514947,5.9,4.0,0.0,3817.0,3.0
7.0,2.0,0.002988529738242745,10.4,5.0,0.0,9.0,6.0
8.6,4.0,1.9737009383034638,1.2,2.0,0.0,4838.0,2.0
7.6,2.0,0.0050472946690321915,4.8,4.0,0.0,14.0,2.0
8.5,3.0,0.19999430756240336,2.7,4.0,0.0,496.0,2.0
8.7,4.0,1.2909309981689325,0.7,2.0,0.0,3128.0,1.0
8.3,3.0,2.0178505355635044,2.8,2.0,0.0,5125.0,1.0
8.2,3.0,0.806362247753859,2.7,4.0,0.0,2073.0,2.0
8.7,4.0,4.004857546749143,1.8,3.0,0.0,9704.0,2.0
8.1,3.0,2.10486418792634,2.6,2.0,1.0,5478.0,1.0
8.3,3.0,1.3823752644611635,4.0,4.0,0.0,3511.0,2.0
7.6,2.0,1.636044514862006,2.1,4.0,0.0,4538.0,5.0
6.0,1.0,0.00028462187983264233,4.1,4.0,0.0,1.0,3.0
7.5,2.0,0.004269328197489635,4.8,5.0,0.0,12.0,11.0
7.0,2.0,1.3132927905277838,3.4,3.0,0.0,3955.0,1.0
8.5,3.0,3.3757103687750827,11.8,2.0,1.0,8372.0,1.0
8.3,3.0,2.4903228560856907,2.3,5.0,0.0,6325.0,1.0
8.0,3.0,5.861692741193325,2.1,2.0,1.0,15446.0,1.0
8.1,3.0,2.8472149749058375,1.1,2.0,0.0,7410.0,1.0
7.7,2.0,0.06099921254613246,11.3,5.0,0.0,167.0,3.0
7.0,2.0,0.2513685568721953,4.1,3.0,0.0,757.0,1.0
8.4,3.0,1.1647296566511391,9.2,2.0,0.0,2923.0,1.0
8.6,4.0,0.6878172348035635,2.3,2.0,0.0,1686.0,1.0
9.5,6.0,0.02613777596463099,0.6,1.0,0.0,58.0,2.0
6.6,1.0,0.2708177186607592,4.4,1.0,0.0,865.0,1.0
8.1,3.0,0.49067388973748377,2.9,2.0,0.0,1277.0,1.0
5.4,1.0,0.4001214386687286,3.7,5.0,0.0,1562.0,5.0
8.7,4.0,0.42797168961035265,3.0,2.0,0.0,1037.0,1.0
6.6,1.0,0.2708177186607592,4.4,2.0,0.0,865.0,1.0
8.1,3.0,5.923052474787245,3.0,2.0,0.0,15415.0,1.0
8.4,3.0,2.682504293046688,10.8,5.0,0.0,6732.0,1.0
7.6,2.0,0.0018026052389400683,1.9,5.0,0.0,5.0,3.0
8.0,3.0,0.06375530108251189,5.8,5.0,1.0,168.0,4.0
8.1,3.0,2.8276187584793604,5.1,2.0,0.0,7359.0,1.0
9.0,5.0,2.4723679591662475,3.3,1.0,0.0,5791.0,1.0
8.3,3.0,2.2887346659962247,2.8,5.0,0.0,5813.0,3.0
9.7,6.0,0.0013804161171883152,3.4,5.0,0.0,3.0,4.0
8.7,4.0,1.2909309981689325,0.7,2.0,0.0,3128.0,1.0
7.1,2.0,2.5095158581824046,3.2,1.0,0.0,7451.0,1.0
7.9,2.0,0.21773099437397422,1.1,4.0,0.0,581.0,3.0
7.7,2.0,2.396867261842642,2.2,3.0,0.0,6562.0,1.0
9.6,6.0,0.003187765054125594,1.1,5.0,0.0,7.0,3.0
6.2,1.0,0.026469834824435743,6.3,4.0,0.0,90.0,2.0
8.3,3.0,0.9437634602430672,2.7,2.0,0.0,2397.0,1.0
7.5,2.0,1.2669231426050491,3.9,2.0,0.0,3561.0,1.0
6.9,1.0,0.4706792026792407,5.2,1.0,0.0,1438.0,1.0
6.7,1.0,0.06006944773867917,4.1,2.0,0.0,189.0,1.0
8.4,3.0,0.125916719637961,4.1,5.0,0.0,316.0,3.0
8.6,4.0,0.19663576938037816,3.8,4.0,0.0,482.0,2.0
8.3,3.0,2.0221815318349576,350.0,3.0,0.0,5136.0,1.0
8.2,3.0,0.059125451837234236,10.8,1.0,1.0,152.0,1.0
8.1,3.0,0.4330379590713737,3.5,2.0,0.0,1127.0,1.0
5.0,1.0,0.5903532157528724,2.4,4.0,1.0,2489.0,3.0
5.9,1.0,1.246857300076848,2.5,4.0,0.0,4455.0,3.0
8.3,3.0,2.4911103099532275,2.3,2.0,0.0,6327.0,1.0
9.7,6.0,0.004141248351564946,4.5,3.0,0.0,9.0,2.0
8.4,3.0,0.9778469303530262,3.8,2.0,0.0,2454.0,1.0
7.0,2.0,0.007305294915704487,3.6,2.0,0.0,22.0,1.0
8.3,3.0,0.6772103260818004,5.3,3.0,0.0,1720.0,1.0
9.0,5.0,0.02903143174292952,10.0,2.0,0.0,68.0,1.0
8.2,3.0,0.0015559329430851114,8.3,5.0,0.0,4.0,8.0
8.8,4.0,2.071364192670038,7.0,2.0,0.0,4962.0,1.0
7.6,2.0,0.44993026763944105,4.3,5.0,0.0,1248.0,3.0
8.0,3.0,0.000758991679553713,3.6,5.0,0.0,2.0,3.0
6.2,1.0,0.00999971537812017,3.7,4.0,0.0,34.0,2.0
8.3,3.0,0.9768365226796203,3.0,3.0,0.0,2481.0,3.0
8.3,3.0,4.109328007741716,2.1,2.0,0.0,10437.0,1.0
7.4,2.0,1.385880857281102,4.4,4.0,0.0,3948.0,1.0
9.1,5.0,0.00518011821295409,3.4,5.0,0.0,12.0,3.0
8.7,4.0,4.004857546749143,1.8,4.0,0.0,9704.0,3.0
8.2,3.0,0.6192613113478743,150.0,4.0,0.0,1592.0,4.0
8.7,4.0,0.004952420709087977,3.0,5.0,0.0,12.0,2.0
7.7,2.0,0.5646992969839568,4.9,2.0,0.0,1546.0,2.0
8.1,3.0,0.2413024297221142,5.2,5.0,0.0,628.0,6.0
7.7,2.0,0.007305294915704487,0.8,5.0,0.0,20.0,4.0
8.0,3.0,2.2515488173960896,0.9,2.0,0.0,5933.0,1.0
7.7,2.0,3.922578104987524,11.3,2.0,0.0,10739.0,1.0
7.9,2.0,0.04646926558067608,4.5,5.0,0.0,124.0,3.0
9.3,5.0,4.134147035663122,300.0,3.0,0.0,9371.0,1.0
7.8,2.0,0.0074001688756487015,1.5,5.0,0.0,20.0,4.0
8.2,3.0,1.0747606804360408,3.9,3.0,0.0,2763.0,2.0
8.9,4.0,1.1964839710444675,1.1,5.0,0.0,2834.0,2.0
